"","x"
"75943",0
"75944",2.125
"75945",0.161290323
"75946",0
"75947",0
"75948",0
"75949",0.142857143
"75950",0.571428571
"75951",0.62
"75952",0
"75953",0
"75954",0.2103125
"75955",0.536666667
"75956",2.125
"75957",0.6
"75958",0.166
"75959",0.571428571
"75960",2.214285714
"75961",0.161290323
"75962",0
"75963",2.125
"75964",0
"75965",0
"75966",3.714285714
"75967",0.086296296
"75968",0.4
"75969",0.6
"75970",0.571428571
"75971",0.4
"75972",0
"75973",0.571428571
"75974",0
"75975",0.2103125
"75976",0
"75977",2.214285714
"75978",0.2103125
"75979",0.166
"75980",0.5
"75981",0.62
"75982",0
"75983",2.125
"75984",0
"75985",0.161290323
"75986",1.583333333
"75987",0.161290323
"75988",0.5
"75989",0.62
"75990",0
"75991",0
"75992",0.571428571
"75993",0.571428571
"75994",0.4
"75995",1.583333333
"75996",1.583333333
"75997",0.5
"75998",3.714285714
"75999",0
"76000",0.2103125
"76001",0.367142857
"76002",0.2103125
"76003",0
"76004",0.161290323
"76005",0
"76006",0.2103125
"76007",0.536666667
"76008",0
"76009",0.142857143
"76010",3.714285714
"76011",0.62
"76012",0.571428571
"76013",0
"76014",2.125
"76015",0.536666667
"76016",0.5
"76017",2.125
"76018",2.214285714
"76019",0.571428571
"76020",3.714285714
"76021",0.161290323
"76022",0.536666667
"76023",0.266
"76024",0
"76025",0.266
"76026",0.4
"76027",0.5
"76028",0.367142857
"76029",0.536666667
"76030",0.536666667
"76031",0.086296296
"76032",0.5
"76033",0.4
"76034",0.571428571
"76035",0.536666667
"76036",0.62
"76037",0.266
"76038",0.62
"76039",0
"76040",0.4
"76041",0.2103125
"76042",3.714285714
"76043",0.62
"76044",0.571428571
"76045",0.5
"76046",0.5
"76047",0
"76048",0.367142857
"76049",0.6
"76050",0
"76051",0
"76052",0.142857143
"76053",0.266
"76054",0.166
"76055",0.142857143
"76056",3.714285714
"76057",0.142857143
"76058",0.166
"76059",0.536666667
"76060",0.142857143
"76061",0.086296296
"76062",0.5
"76063",0.166
"76064",0.161290323
"76065",0.62
"76066",2.125
"76067",0.571428571
"76068",0
"76069",0.086296296
"76070",0
"76071",0.367142857
"76072",0.5
"76073",0.5
"76074",0.62
"76075",0.536666667
"76076",3.714285714
"76077",1.583333333
"76078",0.166
"76079",0.086296296
"76080",0.536666667
"76081",0.5
"76082",0.161290323
"76083",0.161290323
"76084",0
"76085",0.536666667
"76086",0.266
"76087",0.4
"76088",0
"76089",0.536666667
"76090",0.367142857
"76091",0.2103125
"76092",0.62
"76093",0.161290323
"76094",2.214285714
"76095",0.4
"76096",0.62
"76097",0.536666667
"76098",0
"76099",0.142857143
"76100",0.266
"76101",0.2103125
"76102",0.5
"76103",0.266
"76104",0
"76105",0
"76106",0.161290323
"76107",2.125
"76108",1.583333333
"76109",0.166
"76110",0.62
"76111",0.142857143
"76112",0
"76113",0.142857143
"76114",0.536666667
"76115",0.5
"76116",0.161290323
"76117",0.536666667
"76118",0.5
"76119",0.2103125
"76120",0.4
"76121",0.142857143
"76122",0.086296296
"76123",0
"76124",0.166
"76125",0
"76126",0.571428571
"76127",2.125
"76128",3.714285714
"76129",0
"76130",0.536666667
"76131",0.266
"76132",0
"76133",0.4
"76134",0.5
"76135",0.5
"76136",0.367142857
"76137",0
"76138",0.4
"76139",1.583333333
"76140",0
"76141",0
"76142",0.536666667
"76143",0.5
"76144",0.142857143
"76145",0.5
"76146",0.5
"76147",0.2103125
"76148",0.571428571
"76149",1.583333333
"76150",0
"76151",0.142857143
"76152",0
"76153",0.571428571
"76154",0.62
"76155",0
"76156",0
"76157",0.6
"76158",0.62
"76159",0.536666667
"76160",0.62
"76161",0.5
"76162",0
"76163",0.5
"76164",0.367142857
"76165",0.367142857
"76166",1.583333333
"76167",0.166
"76168",0
"76169",0.536666667
"76170",0.5
"76171",0.571428571
"76172",2.214285714
"76173",0
"76174",0.6
"76175",0
"76176",0.142857143
"76177",0.367142857
"76178",0.571428571
"76179",0.367142857
"76180",0
"76181",2.125
"76182",1.583333333
"76183",0.367142857
"76184",0
"76185",0
"76186",0.571428571
"76187",0.142857143
"76188",0
"76189",0.2103125
"76190",0
"76191",0
"76192",0.4
"76193",0
"76194",0.5
"76195",0.536666667
"76196",0.6
"76197",0.142857143
"76198",0.536666667
"76199",0
"76200",0.571428571
"76201",0.5
"76202",0
"76203",1.583333333
"76204",0
"76205",0
"76206",0
"76207",0
"76208",0.166
"76209",0.5
"76210",0.6
"76211",0.4
"76212",2.214285714
"76213",2.125
"76214",0.4
"76215",0.4
"76216",0.62
"76217",0.367142857
"76218",0
"76219",0.367142857
"76220",0.5
"76221",0.5
"76222",0.4
"76223",0.571428571
"76224",0.5
"76225",0.6
"76226",0
"76227",0.266
"76228",0.4
"76229",0
"76230",0.6
"76231",0
"76232",0.4
"76233",0
"76234",0.6
"76235",0.5
"76236",0.571428571
"76237",0.62
"76238",0
"76239",0
"76240",0
"76241",0.4
"76242",0.571428571
"76243",0.166
"76244",0.5
"76245",1.583333333
"76246",2.214285714
"76247",0.5
"76248",0.161290323
"76249",0.5
"76250",2.214285714
"76251",0.5
"76252",0.161290323
"76253",0
"76254",0.142857143
"76255",0
"76256",2.214285714
"76257",0.571428571
"76258",0.266
"76259",0.367142857
"76260",0.5
"76261",0.086296296
"76262",2.125
"76263",0
"76264",0.571428571
"76265",0.4
"76266",0.6
"76267",0.62
"76268",0
"76269",3.714285714
"76270",0.571428571
"76271",0.166
"76272",0.266
"76273",0.2103125
"76274",0
"76275",0.142857143
"76276",0.6
"76277",1.583333333
"76278",0.6
"76279",2.125
"76280",0
"76281",2.125
"76282",0.5
"76283",0.5
"76284",2.214285714
"76285",3.714285714
"76286",3.714285714
"76287",1.583333333
"76288",1.583333333
"76289",0.266
"76290",0.367142857
"76291",0.5
"76292",1.583333333
"76293",0
"76294",0.142857143
"76295",0.086296296
"76296",0.161290323
"76297",0
"76298",0.161290323
"76299",0.5
"76300",0.142857143
"76301",0.5
"76302",2.214285714
"76303",0.5
"76304",0.266
"76305",0
"76306",0.367142857
"76307",3.714285714
"76308",0
"76309",0.166
"76310",0.5
"76311",0.166
"76312",0.571428571
"76313",0.161290323
"76314",0
"76315",0.166
"76316",1.583333333
"76317",0.166
"76318",1.583333333
"76319",0.4
"76320",0.086296296
"76321",0
"76322",0
"76323",0.166
"76324",0.571428571
"76325",3.714285714
"76326",0.5
"76327",2.125
"76328",0
"76329",0.2103125
"76330",3.714285714
"76331",0.571428571
"76332",0.142857143
"76333",0.536666667
"76334",0.571428571
"76335",0.166
"76336",0.266
"76337",3.714285714
"76338",0
"76339",0.571428571
"76340",0
"76341",0.571428571
"76342",0.62
"76343",0.166
"76344",0.266
"76345",0.62
"76346",0.2103125
"76347",0
"76348",0.2103125
"76349",0.086296296
"76350",0.161290323
"76351",0.5
"76352",0.4
"76353",0.4
"76354",0.166
"76355",0.086296296
"76356",0.367142857
"76357",2.214285714
"76358",2.125
"76359",0.62
"76360",0
"76361",0
"76362",0.5
"76363",0.5
"76364",0.161290323
"76365",0.5
"76366",0.142857143
"76367",0.142857143
"76368",0
"76369",0.367142857
"76370",0.4
"76371",0.161290323
"76372",0.266
"76373",0.142857143
"76374",0
"76375",0.4
"76376",0.2103125
"76377",0.4
"76378",0.161290323
"76379",0
"76380",0.536666667
"76381",0.4
"76382",0
"76383",0.5
"76384",0.571428571
"76385",0.5
"76386",0.086296296
"76387",2.125
"76388",0.367142857
"76389",0.62
"76390",0.367142857
"76391",0.2103125
"76392",0
"76393",2.214285714
"76394",0
"76395",0.4
"76396",0
"76397",2.214285714
"76398",0.142857143
"76399",0.571428571
"76400",0.161290323
"76401",0.5
"76402",0.6
"76403",0.166
"76404",0.5
"76405",0.5
"76406",2.125
"76407",0.161290323
"76408",0
"76409",0.161290323
"76410",0.5
"76411",0.266
"76412",0.142857143
"76413",0.571428571
"76414",0.166
"76415",0.2103125
"76416",0.2103125
"76417",0.536666667
"76418",0.536666667
"76419",0.571428571
"76420",0.142857143
"76421",0.62
"76422",0.142857143
"76423",0.571428571
"76424",0
"76425",0.571428571
"76426",0.6
"76427",0.571428571
"76428",0.571428571
"76429",0
"76430",0.2103125
"76431",0
"76432",0.5
"76433",0
"76434",0.6
"76435",0.5
"76436",0.142857143
"76437",1.583333333
"76438",0
"76439",0.161290323
"76440",0.5
"76441",0.266
"76442",0.6
"76443",0
"76444",2.214285714
"76445",0
"76446",2.214285714
"76447",0
"76448",0.367142857
"76449",0.2103125
"76450",0
"76451",0.2103125
"76452",0.62
"76453",0.6
"76454",0.4
"76455",3.714285714
"76456",3.714285714
"76457",0
"76458",0.5
"76459",0.142857143
"76460",0.571428571
"76461",0.6
"76462",0
"76463",0
"76464",0.5
"76465",2.125
"76466",0.62
"76467",0.571428571
"76468",0.62
"76469",0
"76470",0.266
"76471",0.142857143
"76472",0
"76473",0.161290323
"76474",1.583333333
"76475",0.536666667
"76476",0
"76477",0.142857143
"76478",0.266
"76479",0.142857143
"76480",0.536666667
"76481",2.214285714
"76482",0
"76483",0.536666667
"76484",0.161290323
"76485",0.142857143
"76486",0.266
"76487",0
"76488",0
"76489",0.536666667
"76490",0
"76491",0
"76492",3.714285714
"76493",0.266
"76494",2.125
"76495",0
"76496",0
"76497",0.161290323
"76498",3.714285714
"76499",1.583333333
"76500",0.5
"76501",0.6
"76502",0
"76503",0.536666667
"76504",1.583333333
"76505",0.5
"76506",0.086296296
"76507",0.5
"76508",0
"76509",1.583333333
"76510",0
"76511",0.4
"76512",0
"76513",0.266
"76514",1.583333333
"76515",0.4
"76516",0.4
"76517",2.125
"76518",0.571428571
"76519",0.571428571
"76520",0.6
"76521",0.571428571
"76522",0.086296296
"76523",0.5
"76524",0.571428571
"76525",0.5
"76526",2.125
"76527",2.125
"76528",0.4
"76529",0.62
"76530",0.142857143
"76531",0
"76532",0
"76533",0.166
"76534",0
"76535",0
"76536",0.571428571
"76537",0.266
"76538",0
"76539",2.125
"76540",0
"76541",0.571428571
"76542",0
"76543",0.571428571
"76544",0.142857143
"76545",0.086296296
"76546",0.571428571
"76547",0.166
"76548",0.5
"76549",0.6
"76550",0
"76551",0
"76552",2.214285714
"76553",2.214285714
"76554",2.125
"76555",2.214285714
"76556",3.714285714
"76557",0
"76558",0
"76559",0
"76560",0
"76561",0.367142857
"76562",0.161290323
"76563",0.086296296
"76564",0.571428571
"76565",0
"76566",0.6
"76567",0
"76568",0.166
"76569",0.367142857
"76570",2.214285714
"76571",3.714285714
"76572",0.2103125
"76573",0.266
"76574",0.266
"76575",2.125
"76576",0.367142857
"76577",2.214285714
"76578",2.214285714
"76579",0.142857143
"76580",0.62
"76581",0.62
"76582",0.2103125
"76583",0.4
"76584",0
"76585",0.086296296
"76586",0.5
"76587",0.6
"76588",0.161290323
"76589",0.571428571
"76590",0
"76591",0.5
"76592",0.571428571
"76593",2.214285714
"76594",0
"76595",0.4
"76596",0.166
"76597",0
"76598",0
"76599",0
"76600",0.161290323
"76601",2.125
"76602",0.5
"76603",0.571428571
"76604",0
"76605",0.166
"76606",1.583333333
"76607",0.086296296
"76608",0.266
"76609",0
"76610",1.583333333
"76611",0.536666667
"76612",0.536666667
"76613",0.571428571
"76614",1.583333333
"76615",0.367142857
"76616",0
"76617",0.2103125
"76618",0.5
"76619",0.161290323
"76620",0.142857143
"76621",0.166
"76622",0
"76623",0.536666667
"76624",0.142857143
"76625",0.142857143
"76626",0.62
"76627",0.5
"76628",0
"76629",0.161290323
"76630",0.4
"76631",3.714285714
"76632",0.166
"76633",0.266
"76634",0
"76635",0
"76636",0
"76637",0
"76638",0.5
"76639",1.583333333
"76640",0
"76641",0.4
"76642",0.166
"76643",0
"76644",0
"76645",0.161290323
"76646",0
"76647",2.214285714
"76648",0
"76649",0
"76650",0.4
"76651",0.266
"76652",2.214285714
"76653",0.62
"76654",0.62
"76655",0
"76656",0
"76657",0.536666667
"76658",0
"76659",3.714285714
"76660",0
"76661",0.4
"76662",3.714285714
"76663",0.161290323
"76664",0.62
"76665",0.266
"76666",0.536666667
"76667",0.161290323
"76668",0.142857143
"76669",0.571428571
"76670",0.6
"76671",0.536666667
"76672",0.266
"76673",2.214285714
"76674",0.166
"76675",1.583333333
"76676",0.367142857
"76677",0.5
"76678",0.161290323
"76679",0.161290323
"76680",0.142857143
"76681",0.5
"76682",0.5
"76683",0.62
"76684",0.367142857
"76685",0.5
"76686",2.214285714
"76687",0.166
"76688",0
"76689",1.583333333
"76690",0
"76691",0.571428571
"76692",0
"76693",0.62
"76694",0.536666667
"76695",3.714285714
"76696",0.367142857
"76697",1.583333333
"76698",0.5
"76699",0
"76700",0.086296296
"76701",0.266
"76702",2.214285714
"76703",0.571428571
"76704",0.6
"76705",0.2103125
"76706",0.6
"76707",2.125
"76708",0.2103125
"76709",0.266
"76710",0.536666667
"76711",2.125
"76712",0
"76713",2.214285714
"76714",0
"76715",0
"76716",0.62
"76717",2.214285714
"76718",0.161290323
"76719",0
"76720",0.6
"76721",0
"76722",2.214285714
"76723",0.571428571
"76724",0
"76725",0.161290323
"76726",0.086296296
"76727",0.086296296
"76728",0.6
"76729",0
"76730",0.5
"76731",2.214285714
"76732",0.4
"76733",0.142857143
"76734",0.62
"76735",0
"76736",0.5
"76737",0
"76738",0
"76739",0
"76740",0.4
"76741",0
"76742",0
"76743",0.571428571
"76744",2.125
"76745",0.142857143
"76746",0
"76747",0
"76748",2.214285714
"76749",0.571428571
"76750",0.4
"76751",0.367142857
"76752",0.62
"76753",0.62
"76754",0.5
"76755",0.5
"76756",0
"76757",0
"76758",0.086296296
"76759",0.5
"76760",0
"76761",0
"76762",0
"76763",0.4
"76764",0.5
"76765",2.214285714
"76766",0.4
"76767",0.62
"76768",0
"76769",1.583333333
"76770",0
"76771",0.142857143
"76772",0
"76773",0.5
"76774",0
"76775",0.571428571
"76776",0.4
"76777",0.166
"76778",0.6
"76779",1.583333333
"76780",0.62
"76781",3.714285714
"76782",0.5
"76783",0.536666667
"76784",0
"76785",0.4
"76786",0.571428571
"76787",0.142857143
"76788",0.166
"76789",0.4
"76790",0.62
"76791",0
"76792",0.142857143
"76793",0
"76794",0.571428571
"76795",0
"76796",0.571428571
"76797",0.571428571
"76798",0
"76799",0
"76800",0.5
"76801",2.125
"76802",0.536666667
"76803",0.2103125
"76804",0.166
"76805",0
"76806",0
"76807",0.367142857
"76808",0.536666667
"76809",0.166
"76810",0.086296296
"76811",0
"76812",0.6
"76813",0
"76814",0.536666667
"76815",0
"76816",2.125
"76817",0.5
"76818",0
"76819",0.161290323
"76820",1.583333333
"76821",0.571428571
"76822",3.714285714
"76823",0
"76824",0.6
"76825",0.166
"76826",0.5
"76827",0.6
"76828",0.62
"76829",0.536666667
"76830",3.714285714
"76831",0.266
"76832",0.142857143
"76833",0.086296296
"76834",0
"76835",1.583333333
"76836",0.086296296
"76837",0.571428571
"76838",3.714285714
"76839",0.62
"76840",0.4
"76841",0.086296296
"76842",0.367142857
"76843",0.166
"76844",0.161290323
"76845",0.571428571
"76846",0.536666667
"76847",0.62
"76848",2.125
"76849",0.4
"76850",1.583333333
"76851",0.2103125
"76852",0.5
"76853",0.367142857
"76854",0.6
"76855",0
"76856",0.367142857
"76857",0.571428571
"76858",0.62
"76859",3.714285714
"76860",0.166
"76861",0
"76862",0.536666667
"76863",0.2103125
"76864",3.714285714
"76865",0.161290323
"76866",0.4
"76867",0.5
"76868",0.142857143
"76869",0.266
"76870",0.266
"76871",0
"76872",2.214285714
"76873",0.571428571
"76874",0.266
"76875",0.5
"76876",0.086296296
"76877",1.583333333
"76878",0.161290323
"76879",0.571428571
"76880",1.583333333
"76881",0.367142857
"76882",0
"76883",0
"76884",0.5
"76885",3.714285714
"76886",0.6
"76887",0.142857143
"76888",0.571428571
"76889",0.5
"76890",2.214285714
"76891",0.161290323
"76892",0.571428571
"76893",0.571428571
"76894",0
"76895",0.6
"76896",0.367142857
"76897",0
"76898",0.367142857
"76899",0.62
"76900",0.5
"76901",0.142857143
"76902",2.214285714
"76903",0.166
"76904",0.5
"76905",0.5
"76906",2.125
"76907",0.571428571
"76908",0.5
"76909",0.5
"76910",0.2103125
"76911",0.5
"76912",0.62
"76913",0.5
"76914",0.086296296
"76915",0.6
"76916",0
"76917",0.266
"76918",0.166
"76919",0
"76920",0.086296296
"76921",0.5
"76922",0
"76923",0.2103125
"76924",0.5
"76925",0.266
"76926",0
"76927",0.571428571
"76928",0.571428571
"76929",0.266
"76930",0.571428571
"76931",0.367142857
"76932",0.5
"76933",0.2103125
"76934",0.166
"76935",0.62
"76936",3.714285714
"76937",0.62
"76938",0
"76939",3.714285714
"76940",3.714285714
"76941",0
"76942",2.214285714
"76943",0.5
"76944",0.266
"76945",1.583333333
"76946",0
"76947",2.214285714
"76948",0.5
"76949",0.62
"76950",0
"76951",0
"76952",0.266
"76953",1.583333333
"76954",0.6
"76955",2.214285714
"76956",1.583333333
"76957",0.6
"76958",2.214285714
"76959",0.571428571
"76960",0
"76961",1.583333333
"76962",0.5
"76963",0
"76964",0.367142857
"76965",2.214285714
"76966",0.62
"76967",0.266
"76968",0
"76969",0
"76970",0
"76971",0.367142857
"76972",0.62
"76973",0
"76974",0
"76975",3.714285714
"76976",0.5
"76977",0.62
"76978",0.571428571
"76979",0.266
"76980",0.62
"76981",0
"76982",3.714285714
"76983",0
"76984",0.086296296
"76985",0.571428571
"76986",0
"76987",0
"76988",0.2103125
"76989",0.266
"76990",0.5
"76991",0
"76992",0.266
"76993",0.4
"76994",0.6
"76995",0.6
"76996",0.367142857
"76997",0.536666667
"76998",2.214285714
"76999",3.714285714
"77000",0.086296296
"77001",3.714285714
"77002",0.367142857
"77003",0.161290323
"77004",0.367142857
"77005",2.214285714
"77006",0
"77007",0.5
"77008",0.367142857
"77009",0.2103125
"77010",0
"77011",0.367142857
"77012",0.2103125
"77013",0
"77014",0.4
"77015",0.571428571
"77016",0.571428571
"77017",2.125
"77018",0
"77019",0
"77020",0.166
"77021",0.571428571
"77022",0
"77023",1.583333333
"77024",2.125
"77025",0.5
"77026",0.5
"77027",0
"77028",2.214285714
"77029",0.62
"77030",0
"77031",0
"77032",0.571428571
"77033",0.536666667
"77034",0
"77035",0
"77036",2.125
"77037",0.62
"77038",0
"77039",0.62
"77040",0
"77041",0.536666667
"77042",1.583333333
"77043",0.571428571
"77044",0
"77045",0.166
"77046",0.266
"77047",0.5
"77048",0
"77049",2.125
"77050",2.214285714
"77051",0.571428571
"77052",0.086296296
"77053",0
"77054",0.086296296
"77055",0.2103125
"77056",0.142857143
"77057",0.571428571
"77058",0
"77059",0.571428571
"77060",0.571428571
"77061",0.161290323
"77062",0.571428571
"77063",0.367142857
"77064",0.571428571
"77065",0.5
"77066",0.166
"77067",0
"77068",0
"77069",0.086296296
"77070",0
"77071",0
"77072",0.571428571
"77073",0.2103125
"77074",0
"77075",0
"77076",3.714285714
"77077",0
"77078",0
"77079",3.714285714
"77080",0.266
"77081",0.266
"77082",0.536666667
"77083",0.142857143
"77084",0
"77085",0.2103125
"77086",2.125
"77087",3.714285714
"77088",0.086296296
"77089",1.583333333
"77090",0.086296296
"77091",0.536666667
"77092",0.536666667
"77093",0.161290323
"77094",3.714285714
"77095",0.086296296
"77096",2.214285714
"77097",0
"77098",0.161290323
"77099",0
"77100",0.536666667
"77101",2.125
"77102",0
"77103",0
"77104",0.536666667
"77105",0.161290323
"77106",0.571428571
"77107",0.266
"77108",2.125
"77109",0.5
"77110",0
"77111",0.4
"77112",0
"77113",3.714285714
"77114",0
"77115",0.2103125
"77116",0
"77117",3.714285714
"77118",0
"77119",1.583333333
"77120",0.571428571
"77121",0.571428571
"77122",0.086296296
"77123",0.2103125
"77124",0.5
"77125",0.166
"77126",0.571428571
"77127",0.367142857
"77128",0
"77129",0.5
"77130",0.571428571
"77131",0
"77132",2.214285714
"77133",2.125
"77134",0.5
"77135",0.571428571
"77136",0.536666667
"77137",2.125
"77138",0.2103125
"77139",0.086296296
"77140",1.583333333
"77141",0
"77142",0.536666667
"77143",0
"77144",0.536666667
"77145",0.161290323
"77146",0.5
"77147",2.125
"77148",0.161290323
"77149",0.161290323
"77150",2.125
"77151",0.571428571
"77152",0.571428571
"77153",0.367142857
"77154",1.583333333
"77155",0.6
"77156",0.6
"77157",0.161290323
"77158",0.142857143
"77159",0.086296296
"77160",2.125
"77161",0
"77162",0.161290323
"77163",0.6
"77164",0
"77165",0
"77166",0.571428571
"77167",0.5
"77168",0.571428571
"77169",0.161290323
"77170",0
"77171",2.125
"77172",0
"77173",0.6
"77174",0.6
"77175",0.571428571
"77176",0.536666667
"77177",0.086296296
"77178",3.714285714
"77179",0.6
"77180",0.161290323
"77181",0.536666667
"77182",1.583333333
"77183",0.571428571
"77184",0
"77185",3.714285714
"77186",0
"77187",0.6
"77188",0.266
"77189",0.536666667
"77190",0.571428571
"77191",0.4
"77192",0.161290323
"77193",0
"77194",0.142857143
"77195",2.214285714
"77196",0
"77197",0.161290323
"77198",0.4
"77199",0.6
"77200",0
"77201",0.536666667
"77202",2.125
"77203",0
"77204",0.5
"77205",2.214285714
"77206",0.5
"77207",0
"77208",0.536666667
"77209",0
"77210",0.5
"77211",0.161290323
"77212",2.125
"77213",0.6
"77214",0.4
"77215",0.266
"77216",3.714285714
"77217",0.5
"77218",1.583333333
"77219",0
"77220",0.266
"77221",0
"77222",0
"77223",0
"77224",0.5
"77225",0.5
"77226",0.086296296
"77227",0.536666667
"77228",0.6
"77229",2.125
"77230",0.62
"77231",0.2103125
"77232",2.125
"77233",0.62
"77234",0.367142857
"77235",0.4
"77236",0.086296296
"77237",2.214285714
"77238",0
"77239",0.4
"77240",0.536666667
"77241",0.62
"77242",0
"77243",0.367142857
"77244",0.6
"77245",0.266
"77246",0.5
"77247",0
"77248",0.571428571
"77249",0
"77250",0.161290323
"77251",0.5
"77252",0.086296296
"77253",0.536666667
"77254",0.142857143
"77255",1.583333333
"77256",0
"77257",0.266
"77258",0
"77259",0
"77260",0
"77261",0
"77262",0.571428571
"77263",0.62
"77264",0.142857143
"77265",0.6
"77266",0
"77267",0.2103125
"77268",0.2103125
"77269",1.583333333
"77270",0.161290323
"77271",0.142857143
"77272",0.2103125
"77273",0.6
"77274",2.125
"77275",0
"77276",0.571428571
"77277",0.2103125
"77278",1.583333333
"77279",0.166
"77280",0.161290323
"77281",0.5
"77282",0.5
"77283",0.2103125
"77284",0.62
"77285",0.4
"77286",1.583333333
"77287",2.214285714
"77288",1.583333333
"77289",0.6
"77290",1.583333333
"77291",0.536666667
"77292",0.086296296
"77293",0.536666667
"77294",0
"77295",0
"77296",3.714285714
"77297",0.6
"77298",0.086296296
"77299",2.125
"77300",0.166
"77301",0.4
"77302",2.125
"77303",0.6
"77304",0
"77305",0
"77306",0.142857143
"77307",0
"77308",0.62
"77309",2.125
"77310",0
"77311",0.367142857
"77312",0.5
"77313",0.161290323
"77314",0.62
"77315",0.142857143
"77316",0
"77317",0.367142857
"77318",0.5
"77319",0
"77320",0.166
"77321",2.214285714
"77322",0.161290323
"77323",0.536666667
"77324",0
"77325",0
"77326",0.266
"77327",0.161290323
"77328",0.142857143
"77329",0.5
"77330",0
"77331",0.4
"77332",0.571428571
"77333",2.214285714
"77334",0.266
"77335",0.166
"77336",0.571428571
"77337",0.4
"77338",0.166
"77339",0
"77340",0.571428571
"77341",0
"77342",0.5
"77343",0.5
"77344",0.5
"77345",0
"77346",0.086296296
"77347",0.536666667
"77348",0.266
"77349",0
"77350",1.583333333
"77351",0
"77352",0.161290323
"77353",0.62
"77354",0
"77355",0.571428571
"77356",0.086296296
"77357",0.6
"77358",0.5
"77359",0.4
"77360",0.086296296
"77361",0.142857143
"77362",0.5
"77363",0.266
"77364",0
"77365",0.166
"77366",0.161290323
"77367",0.166
"77368",0
"77369",0.161290323
"77370",0.571428571
"77371",0.571428571
"77372",0.086296296
"77373",0
"77374",0.536666667
"77375",2.214285714
"77376",0.5
"77377",0.6
"77378",0.367142857
"77379",0.367142857
"77380",0.086296296
"77381",0.4
"77382",0.4
"77383",0.571428571
"77384",2.125
"77385",0.6
"77386",0.266
"77387",0.142857143
"77388",3.714285714
"77389",0.571428571
"77390",0
"77391",0
"77392",0.142857143
"77393",0.086296296
"77394",0.142857143
"77395",0
"77396",0.166
"77397",0.367142857
"77398",0.161290323
"77399",0
"77400",0
"77401",3.714285714
"77402",0.367142857
"77403",0.266
"77404",0
"77405",0.142857143
"77406",0.536666667
"77407",0.5
"77408",2.125
"77409",0
"77410",0.142857143
"77411",3.714285714
"77412",0.5
"77413",0.571428571
"77414",3.714285714
"77415",0
"77416",0.571428571
"77417",2.214285714
"77418",0.571428571
"77419",0
"77420",0
"77421",0.62
"77422",0.166
"77423",0.62
"77424",0.2103125
"77425",0
"77426",0.571428571
"77427",0
"77428",0.4
"77429",0.571428571
"77430",0.367142857
"77431",0.161290323
"77432",0
"77433",0
"77434",0
"77435",0.62
"77436",0.536666667
"77437",0.536666667
"77438",3.714285714
"77439",0
"77440",0
"77441",0.62
"77442",0.161290323
"77443",0.4
"77444",0.2103125
"77445",0.161290323
"77446",0.536666667
"77447",2.214285714
"77448",2.214285714
"77449",0.6
"77450",0.161290323
"77451",0
"77452",3.714285714
"77453",0
"77454",0.571428571
"77455",0.536666667
"77456",0.086296296
"77457",0.142857143
"77458",0.166
"77459",3.714285714
"77460",2.214285714
"77461",0
"77462",2.214285714
"77463",0
"77464",1.583333333
"77465",0.6
"77466",0.367142857
"77467",0.161290323
"77468",0.6
"77469",0.5
"77470",0.571428571
"77471",2.214285714
"77472",0
"77473",0
"77474",0.6
"77475",0.5
"77476",0.086296296
"77477",0.62
"77478",0
"77479",0
"77480",0.571428571
"77481",0
"77482",0
"77483",0.4
"77484",0.367142857
"77485",0
"77486",0.536666667
"77487",0.166
"77488",0
"77489",0.62
"77490",0.367142857
"77491",2.125
"77492",0.4
"77493",0.4
"77494",0.367142857
"77495",0.2103125
"77496",0.266
"77497",0.5
"77498",3.714285714
"77499",0.62
"77500",0.2103125
"77501",0.161290323
"77502",0.5
"77503",0.367142857
"77504",0.62
"77505",0
"77506",0.6
"77507",0
"77508",3.714285714
"77509",0.2103125
"77510",0.5
"77511",2.214285714
"77512",0.086296296
"77513",0.6
"77514",0.62
"77515",0.5
"77516",0.571428571
"77517",0
"77518",0.161290323
"77519",3.714285714
"77520",1.583333333
"77521",0
"77522",0
"77523",0.571428571
"77524",0.266
"77525",2.214285714
"77526",0.166
"77527",0
"77528",0.571428571
"77529",1.583333333
"77530",0.367142857
"77531",0.571428571
"77532",0.6
"77533",2.125
"77534",0.2103125
"77535",0.5
"77536",0
"77537",0.266
"77538",0.086296296
"77539",0.5
"77540",0
"77541",0.2103125
"77542",0.367142857
"77543",0.571428571
"77544",0.4
"77545",0.62
"77546",0
"77547",0.5
"77548",2.214285714
"77549",0
"77550",0.5
"77551",0.536666667
"77552",0.161290323
"77553",0.571428571
"77554",0.142857143
"77555",0.086296296
"77556",0.142857143
"77557",0
"77558",0.142857143
"77559",0.142857143
"77560",3.714285714
"77561",0
"77562",0
"77563",0
"77564",0.571428571
"77565",0.62
"77566",0.2103125
"77567",0.166
"77568",0
"77569",0
"77570",0
"77571",0.086296296
"77572",0.367142857
"77573",0.2103125
"77574",0.536666667
"77575",0.536666667
"77576",0.4
"77577",3.714285714
"77578",0
"77579",0
"77580",0.2103125
"77581",3.714285714
"77582",0.6
"77583",0
"77584",0.62
"77585",0
"77586",0.2103125
"77587",0
"77588",0.6
"77589",0.4
"77590",0
"77591",0.266
"77592",0.266
"77593",3.714285714
"77594",0.086296296
"77595",2.214285714
"77596",0.62
"77597",3.714285714
"77598",0
"77599",0.6
"77600",0.571428571
"77601",0
"77602",0.266
